query_id,dataset_name,vpr_method,matcher_method,inliers_top1,is_top1_correct,query_path,top1_path
329,svox_train_night,mixvpr,superpoint-lg,22,1,../data/svox/images/train/queries_night\@0620055.91@5735967.44@20141216_184827@.jpg,../data/svox/images/train/gallery\@0620059.80@5735944.31@201207@Q7IRJ-mRseqqmvQqQ88CnA@F@.jpg
330,svox_train_night,mixvpr,superpoint-lg,15,1,../data/svox/images/train/queries_night\@0620056.49@5735953.33@20141216_191607@.jpg,../data/svox/images/train/gallery\@0620062.13@5735931.29@201207@kWoogiK11ie2VaI1ASkI1A@F@.jpg
331,svox_train_night,mixvpr,superpoint-lg,7,0,../data/svox/images/train/queries_night\@0620056.84@5735962.14@20141216_184826@.jpg,../data/svox/images/train/gallery\@0622613.14@5735429.94@201209@iD20WJ2uS1UgkHwMouZblw@F@.jpg
332,svox_train_night,mixvpr,superpoint-lg,4,0,../data/svox/images/train/queries_night\@0620056.87@5735948.16@20141216_191606@.jpg,../data/svox/images/train/gallery\@0623618.95@5735736.63@201207@6qFB-_8wxWCIGDtFsy5xMg@B@.jpg
333,svox_train_night,mixvpr,superpoint-lg,4,0,../data/svox/images/train/queries_night\@0620057.36@5735604.14@20141216_184715@.jpg,../data/svox/images/train/gallery\@0620060.15@5735576.87@201205@RbDxLpf6VChOb91DJJwQZw@F@.jpg
334,svox_train_night,mixvpr,superpoint-lg,23,0,../data/svox/images/train/queries_night\@0620057.60@5735957.01@20141216_184825@.jpg,../data/svox/images/train/gallery\@0620062.13@5735931.29@201207@kWoogiK11ie2VaI1ASkI1A@F@.jpg
335,svox_train_night,mixvpr,superpoint-lg,10,1,../data/svox/images/train/queries_night\@0620057.60@5735983.86@20141216_185904@.jpg,../data/svox/images/train/gallery\@0620063.75@5735993.44@201209@R9YijiKn0764elcAOV_QPg@B@.jpg
336,svox_train_night,mixvpr,superpoint-lg,42,1,../data/svox/images/train/queries_night\@0620058.20@5735941.18@20141216_191605@.jpg,../data/svox/images/train/gallery\@0620062.13@5735931.29@201207@kWoogiK11ie2VaI1ASkI1A@F@.jpg
337,svox_train_night,mixvpr,superpoint-lg,21,1,../data/svox/images/train/queries_night\@0620058.39@5735951.31@20141216_184824@.jpg,../data/svox/images/train/gallery\@0620059.80@5735944.31@201207@Q7IRJ-mRseqqmvQqQ88CnA@F@.jpg
338,svox_train_night,mixvpr,superpoint-lg,71,1,../data/svox/images/train/queries_night\@0620059.11@5735945.77@20141216_184818@.jpg,../data/svox/images/train/gallery\@0620064.96@5735932.64@201205@-2LkfW-kZotUtX746a9-cA@B@.jpg
339,svox_train_night,mixvpr,superpoint-lg,4,0,../data/svox/images/train/queries_night\@0620059.26@5735993.13@20141216_184833@.jpg,../data/svox/images/train/gallery\@0623006.57@5736316.32@201209@rNaWyfgzVzk2bIKxMV_crw@F@.jpg
340,svox_train_night,mixvpr,superpoint-lg,29,1,../data/svox/images/train/queries_night\@0620059.36@5735933.95@20141216_191604@.jpg,../data/svox/images/train/gallery\@0620062.13@5735931.29@201207@kWoogiK11ie2VaI1ASkI1A@F@.jpg
341,svox_train_night,mixvpr,superpoint-lg,7,0,../data/svox/images/train/queries_night\@0620059.93@5735598.87@20141216_184715@.jpg,../data/svox/images/train/gallery\@0620066.90@5735557.65@201205@fOUfay34EMRCU9neTIn4Sw@F@.jpg
342,svox_train_night,mixvpr,superpoint-lg,4,0,../data/svox/images/train/queries_night\@0620060.34@5735927.85@20141216_191604@.jpg,../data/svox/images/train/gallery\@0620024.16@5736111.48@201206@oHAc0JUd6YEduMPCqiWPYw@B@.jpg
343,svox_train_night,mixvpr,superpoint-lg,11,0,../data/svox/images/train/queries_night\@0620060.90@5735937.73@20141216_184815@.jpg,../data/svox/images/train/gallery\@0623846.96@5735118.20@201207@ImUNsOXMOzJ0OVQU4_OY4w@F@.jpg
344,svox_train_night,mixvpr,superpoint-lg,4,0,../data/svox/images/train/queries_night\@0620061.44@5735921.33@20141216_191603@.jpg,../data/svox/images/train/gallery\@0619680.77@5736594.81@201205@9aD2OrgOROyXgl-MnOmSEA@F@.jpg
345,svox_train_night,mixvpr,superpoint-lg,19,1,../data/svox/images/train/queries_night\@0620061.56@5735915.54@20141216_191603@.jpg,../data/svox/images/train/gallery\@0620062.87@5735925.28@201207@ovZnVf32eri7MtLnOR1Edg@F@.jpg
346,svox_train_night,mixvpr,superpoint-lg,40,1,../data/svox/images/train/queries_night\@0620062.19@5735932.60@20141216_184814@.jpg,../data/svox/images/train/gallery\@0620062.87@5735925.28@201207@ovZnVf32eri7MtLnOR1Edg@F@.jpg
347,svox_train_night,mixvpr,superpoint-lg,6,1,../data/svox/images/train/queries_night\@0620062.23@5735981.09@20141216_185903@.jpg,../data/svox/images/train/gallery\@0620077.90@5735988.83@201209@OJw5uP7evCS_TabqQbhcjQ@B@.jpg
348,svox_train_night,mixvpr,superpoint-lg,7,0,../data/svox/images/train/queries_night\@0620062.53@5735593.78@20141216_184716@.jpg,../data/svox/images/train/gallery\@0624471.02@5736090.19@201207@j-8Q5zJgpw7vZUcSh9aXag@F@.jpg
349,svox_train_night,mixvpr,superpoint-lg,0,0,../data/svox/images/train/queries_night\@0620062.75@5735909.69@20141216_191602@.jpg,../data/svox/images/train/gallery\@0623897.99@5734826.74@201206@2ieSBYcO7j43YPXLW6tTJA@F@.jpg
350,svox_train_night,mixvpr,superpoint-lg,76,1,../data/svox/images/train/queries_night\@0620063.17@5735902.68@20141216_191601@.jpg,../data/svox/images/train/gallery\@0620067.92@5735907.84@201205@iXKok5JEXEHPJ5llj8xDqw@B@.jpg
351,svox_train_night,mixvpr,superpoint-lg,52,1,../data/svox/images/train/queries_night\@0620063.29@5735926.94@20141216_184813@.jpg,../data/svox/images/train/gallery\@0620062.87@5735925.28@201207@ovZnVf32eri7MtLnOR1Edg@F@.jpg
352,svox_train_night,mixvpr,superpoint-lg,8,0,../data/svox/images/train/queries_night\@0620063.92@5735921.76@20141216_184812@.jpg,../data/svox/images/train/gallery\@0621793.01@5736291.50@201205@swQ2bOdgqyB4U1bai4HGBg@B@.jpg
353,svox_train_night,mixvpr,superpoint-lg,103,1,../data/svox/images/train/queries_night\@0620064.10@5735910.23@20141216_184810@.jpg,../data/svox/images/train/gallery\@0620067.92@5735907.84@201205@iXKok5JEXEHPJ5llj8xDqw@B@.jpg
354,svox_train_night,mixvpr,superpoint-lg,13,1,../data/svox/images/train/queries_night\@0620064.31@5735916.15@20141216_184811@.jpg,../data/svox/images/train/gallery\@0620064.96@5735932.64@201205@-2LkfW-kZotUtX746a9-cA@B@.jpg
355,svox_train_night,mixvpr,superpoint-lg,11,0,../data/svox/images/train/queries_night\@0620064.45@5735994.30@20141216_184834@.jpg,../data/svox/images/train/gallery\@0623352.19@5736017.11@201207@dzfQ9wsFLfW2pczduGDItQ@F@.jpg
356,svox_train_night,mixvpr,superpoint-lg,45,1,../data/svox/images/train/queries_night\@0620064.47@5735897.20@20141216_191601@.jpg,../data/svox/images/train/gallery\@0620070.83@5735883.84@201205@Gld3FLv2doOAPe3UXCnqFg@B@.jpg
357,svox_train_night,mixvpr,superpoint-lg,69,1,../data/svox/images/train/queries_night\@0620064.59@5735905.22@20141216_184810@.jpg,../data/svox/images/train/gallery\@0620067.92@5735907.84@201205@iXKok5JEXEHPJ5llj8xDqw@B@.jpg
358,svox_train_night,mixvpr,superpoint-lg,7,0,../data/svox/images/train/queries_night\@0620064.90@5735588.85@20141216_184717@.jpg,../data/svox/images/train/gallery\@0624471.02@5736090.19@201207@j-8Q5zJgpw7vZUcSh9aXag@F@.jpg
359,svox_train_night,mixvpr,superpoint-lg,6,0,../data/svox/images/train/queries_night\@0620065.11@5735890.73@20141216_191600@.jpg,../data/svox/images/train/gallery\@0620295.56@5735677.53@201206@ZG0-LK1jnzn2CuJ2tuuSvw@F@.jpg
360,svox_train_night,mixvpr,superpoint-lg,72,1,../data/svox/images/train/queries_night\@0620065.55@5735899.58@20141216_184809@.jpg,../data/svox/images/train/gallery\@0620067.92@5735907.84@201205@iXKok5JEXEHPJ5llj8xDqw@B@.jpg
361,svox_train_night,mixvpr,superpoint-lg,62,1,../data/svox/images/train/queries_night\@0620065.90@5735893.88@20141216_184809@.jpg,../data/svox/images/train/gallery\@0620070.83@5735883.84@201205@Gld3FLv2doOAPe3UXCnqFg@B@.jpg
362,svox_train_night,mixvpr,superpoint-lg,6,0,../data/svox/images/train/queries_night\@0620066.12@5735884.61@20141216_191600@.jpg,../data/svox/images/train/gallery\@0623618.95@5735736.63@201207@6qFB-_8wxWCIGDtFsy5xMg@B@.jpg
363,svox_train_night,mixvpr,superpoint-lg,6,0,../data/svox/images/train/queries_night\@0620066.30@5735877.59@20141216_191559@.jpg,../data/svox/images/train/gallery\@0620334.21@5735566.07@201209@8FEnrX0WTUiHMaYGAReLeQ@F@.jpg
364,svox_train_night,mixvpr,superpoint-lg,4,0,../data/svox/images/train/queries_night\@0620067.00@5735871.13@20141216_191558@.jpg,../data/svox/images/train/gallery\@0620334.21@5735566.07@201209@8FEnrX0WTUiHMaYGAReLeQ@F@.jpg
365,svox_train_night,mixvpr,superpoint-lg,6,0,../data/svox/images/train/queries_night\@0620067.17@5735884.20@20141216_184808@.jpg,../data/svox/images/train/gallery\@0623986.10@5735282.26@201204@swVx9lh0UxtkQsQii3cASg@B@.jpg
366,svox_train_night,mixvpr,superpoint-lg,6,0,../data/svox/images/train/queries_night\@0620067.49@5735979.52@20141216_185902@.jpg,../data/svox/images/train/gallery\@0623618.95@5735736.63@201207@6qFB-_8wxWCIGDtFsy5xMg@B@.jpg
367,svox_train_night,mixvpr,superpoint-lg,9,0,../data/svox/images/train/queries_night\@0620067.55@5735852.29@20141216_191557@.jpg,../data/svox/images/train/gallery\@0622780.89@5736237.30@201207@03fcDtopkUIDf8V4wP5azQ@F@.jpg
368,svox_train_night,mixvpr,superpoint-lg,5,0,../data/svox/images/train/queries_night\@0620067.79@5735889.18@20141216_184808@.jpg,../data/svox/images/train/gallery\@0623426.73@5734872.46@201207@7dxp-L8RddUDOTBLva9xcw@B@.jpg
369,svox_train_night,mixvpr,superpoint-lg,5,0,../data/svox/images/train/queries_night\@0620067.80@5735878.33@20141216_184807@.jpg,../data/svox/images/train/gallery\@0620334.21@5735566.07@201209@8FEnrX0WTUiHMaYGAReLeQ@F@.jpg
370,svox_train_night,mixvpr,superpoint-lg,4,0,../data/svox/images/train/queries_night\@0620067.85@5735864.63@20141216_191558@.jpg,../data/svox/images/train/gallery\@0620334.21@5735566.07@201209@8FEnrX0WTUiHMaYGAReLeQ@F@.jpg
371,svox_train_night,mixvpr,superpoint-lg,6,0,../data/svox/images/train/queries_night\@0620068.20@5735872.35@20141216_184806@.jpg,../data/svox/images/train/gallery\@0620334.21@5735566.07@201209@8FEnrX0WTUiHMaYGAReLeQ@F@.jpg
372,svox_train_night,mixvpr,superpoint-lg,6,0,../data/svox/images/train/queries_night\@0620068.62@5735845.81@20141216_191556@.jpg,../data/svox/images/train/gallery\@0623422.48@5735074.58@201206@8d9ov1c7BExzCce3RfkmYw@F@.jpg
373,svox_train_night,mixvpr,superpoint-lg,6,0,../data/svox/images/train/queries_night\@0620068.81@5735866.44@20141216_184806@.jpg,../data/svox/images/train/gallery\@0620334.21@5735566.07@201209@8FEnrX0WTUiHMaYGAReLeQ@F@.jpg
374,svox_train_night,mixvpr,superpoint-lg,13,0,../data/svox/images/train/queries_night\@0620069.62@5735839.23@20141216_191556@.jpg,../data/svox/images/train/gallery\@0623422.48@5735074.58@201206@8d9ov1c7BExzCce3RfkmYw@F@.jpg
375,svox_train_night,mixvpr,superpoint-lg,7,0,../data/svox/images/train/queries_night\@0620070.05@5735831.96@20141216_191555@.jpg,../data/svox/images/train/gallery\@0622534.37@5734801.63@201207@XnwsrVOrmhVJnixo9Uqe7w@B@.jpg
376,svox_train_night,mixvpr,superpoint-lg,8,0,../data/svox/images/train/queries_night\@0620070.33@5735853.80@20141216_184805@.jpg,../data/svox/images/train/gallery\@0620334.21@5735566.07@201209@8FEnrX0WTUiHMaYGAReLeQ@F@.jpg
377,svox_train_night,mixvpr,superpoint-lg,7,0,../data/svox/images/train/queries_night\@0620070.45@5735825.18@20141216_191554@.jpg,../data/svox/images/train/gallery\@0623286.04@5735219.99@201206@UbeYRbOs9L5W2ZQxFzSiVA@F@.jpg
378,svox_train_night,mixvpr,superpoint-lg,83,1,../data/svox/images/train/queries_night\@0620070.57@5735847.67@20141216_184804@.jpg,../data/svox/images/train/gallery\@0620070.20@5735846.75@201207@muEn860ErlC6xcrN6JSqpw@F@.jpg
379,svox_train_night,mixvpr,superpoint-lg,10,0,../data/svox/images/train/queries_night\@0620070.69@5735992.15@20141216_184834@.jpg,../data/svox/images/train/gallery\@0623352.19@5736017.11@201207@dzfQ9wsFLfW2pczduGDItQ@F@.jpg
380,svox_train_night,mixvpr,superpoint-lg,7,0,../data/svox/images/train/queries_night\@0620070.94@5735841.77@20141216_184803@.jpg,../data/svox/images/train/gallery\@0620334.21@5735566.07@201209@8FEnrX0WTUiHMaYGAReLeQ@F@.jpg
381,svox_train_night,mixvpr,superpoint-lg,5,0,../data/svox/images/train/queries_night\@0620071.32@5735835.36@20141216_184803@.jpg,../data/svox/images/train/gallery\@0620091.25@5735627.01@201207@xjB0WP83mnxpuQcmcqxTIg@F@.jpg
382,svox_train_night,mixvpr,superpoint-lg,8,0,../data/svox/images/train/queries_night\@0620071.37@5735829.20@20141216_184802@.jpg,../data/svox/images/train/gallery\@0622534.37@5734801.63@201207@XnwsrVOrmhVJnixo9Uqe7w@B@.jpg
383,svox_train_night,mixvpr,superpoint-lg,5,0,../data/svox/images/train/queries_night\@0620071.55@5735816.61@20141216_191554@.jpg,../data/svox/images/train/gallery\@0620103.12@5736356.39@201206@4h0aKOA0kS5PoiLyxFNkCg@F@.jpg
384,svox_train_night,mixvpr,superpoint-lg,7,0,../data/svox/images/train/queries_night\@0620072.36@5735823.36@20141216_184802@.jpg,../data/svox/images/train/gallery\@0622534.37@5734801.63@201207@XnwsrVOrmhVJnixo9Uqe7w@B@.jpg
385,svox_train_night,mixvpr,superpoint-lg,8,0,../data/svox/images/train/queries_night\@0620072.76@5735809.93@20141216_191553@.jpg,../data/svox/images/train/gallery\@0623419.74@5735066.18@201204@BBlljjByILHX3iCxERbr1w@B@.jpg
386,svox_train_night,mixvpr,superpoint-lg,7,1,../data/svox/images/train/queries_night\@0620072.88@5735978.81@20141216_185900@.jpg,../data/svox/images/train/gallery\@0620077.90@5735988.83@201209@OJw5uP7evCS_TabqQbhcjQ@B@.jpg
387,svox_train_night,mixvpr,superpoint-lg,79,1,../data/svox/images/train/queries_night\@0620073.33@5735803.15@20141216_191552@.jpg,../data/svox/images/train/gallery\@0620073.48@5735800.26@201207@9yMUqpSudR1tWS4lFCfe2Q@F@.jpg
388,svox_train_night,mixvpr,superpoint-lg,54,1,../data/svox/images/train/queries_night\@0620073.45@5735796.24@20141216_191552@.jpg,../data/svox/images/train/gallery\@0620074.31@5735789.96@201207@AowlAYqyen8Hn7E--SixPg@F@.jpg
389,svox_train_night,mixvpr,superpoint-lg,11,0,../data/svox/images/train/queries_night\@0620073.84@5735817.39@20141216_184801@.jpg,../data/svox/images/train/gallery\@0622534.37@5734801.63@201207@XnwsrVOrmhVJnixo9Uqe7w@B@.jpg
390,svox_train_night,mixvpr,superpoint-lg,8,0,../data/svox/images/train/queries_night\@0620074.11@5735789.58@20141216_191551@.jpg,../data/svox/images/train/gallery\@0623193.31@5734890.73@201209@Q6Kh20xPWq3-LydvhEzRJA@B@.jpg
391,svox_train_night,mixvpr,superpoint-lg,49,1,../data/svox/images/train/queries_night\@0620074.25@5735800.80@20141216_184759@.jpg,../data/svox/images/train/gallery\@0620073.48@5735800.26@201207@9yMUqpSudR1tWS4lFCfe2Q@F@.jpg
392,svox_train_night,mixvpr,superpoint-lg,36,1,../data/svox/images/train/queries_night\@0620074.41@5735811.83@20141216_184801@.jpg,../data/svox/images/train/gallery\@0620072.73@5735810.61@201207@Jefg35AulRqhn4xMDDbhNQ@F@.jpg
393,svox_train_night,mixvpr,superpoint-lg,36,1,../data/svox/images/train/queries_night\@0620074.45@5735783.55@20141216_191551@.jpg,../data/svox/images/train/gallery\@0620075.22@5735779.57@201207@78BcpnKJyARq4WpQN4TtWA@F@.jpg
394,svox_train_night,mixvpr,superpoint-lg,48,1,../data/svox/images/train/queries_night\@0620074.96@5735795.20@20141216_184759@.jpg,../data/svox/images/train/gallery\@0620074.31@5735789.96@201207@AowlAYqyen8Hn7E--SixPg@F@.jpg
395,svox_train_night,mixvpr,superpoint-lg,55,1,../data/svox/images/train/queries_night\@0620075.40@5735805.71@20141216_184800@.jpg,../data/svox/images/train/gallery\@0620073.48@5735800.26@201207@9yMUqpSudR1tWS4lFCfe2Q@F@.jpg
396,svox_train_night,mixvpr,superpoint-lg,6,0,../data/svox/images/train/queries_night\@0620075.50@5735774.44@20141216_191550@.jpg,../data/svox/images/train/gallery\@0620348.81@5736419.46@201206@sXRklpoKHBJx76Wrl8GLMA@F@.jpg
397,svox_train_night,mixvpr,superpoint-lg,6,0,../data/svox/images/train/queries_night\@0620075.97@5735990.89@20141216_184835@.jpg,../data/svox/images/train/gallery\@0623352.19@5736017.11@201207@dzfQ9wsFLfW2pczduGDItQ@F@.jpg
398,svox_train_night,mixvpr,superpoint-lg,10,0,../data/svox/images/train/queries_night\@0620075.99@5735769.40@20141216_191549@.jpg,../data/svox/images/train/gallery\@0620207.97@5735597.47@201206@1bCk_GlGHFkt3DyMaanh0Q@F@.jpg
399,svox_train_night,mixvpr,superpoint-lg,42,1,../data/svox/images/train/queries_night\@0620076.42@5735788.73@20141216_184758@.jpg,../data/svox/images/train/gallery\@0620075.22@5735779.57@201207@78BcpnKJyARq4WpQN4TtWA@F@.jpg
400,svox_train_night,mixvpr,superpoint-lg,97,1,../data/svox/images/train/queries_night\@0620076.85@5735761.09@20141216_191549@.jpg,../data/svox/images/train/gallery\@0620078.26@5735748.16@201207@kv0mILVa4cSKGpzB6zNUeQ@F@.jpg
401,svox_train_night,mixvpr,superpoint-lg,51,1,../data/svox/images/train/queries_night\@0620077.21@5735782.68@20141216_184757@.jpg,../data/svox/images/train/gallery\@0620075.22@5735779.57@201207@78BcpnKJyARq4WpQN4TtWA@F@.jpg
402,svox_train_night,mixvpr,superpoint-lg,12,0,../data/svox/images/train/queries_night\@0620077.64@5735774.20@20141216_184757@.jpg,../data/svox/images/train/gallery\@0624398.24@5734830.84@201206@aqx2KaeJ6XPPd6sI2gv8aQ@F@.jpg
403,svox_train_night,mixvpr,superpoint-lg,26,0,../data/svox/images/train/queries_night\@0620077.72@5735767.72@20141216_184756@.jpg,../data/svox/images/train/gallery\@0622990.45@5735623.63@201207@UJQ9enkX7hzx4VZGK1_LGg@F@.jpg
404,svox_train_night,mixvpr,superpoint-lg,11,0,../data/svox/images/train/queries_night\@0620078.24@5735977.88@20141216_185756@.jpg,../data/svox/images/train/gallery\@0623880.01@5735122.73@201207@_6b-kmxW0MjfNxfKFbHcqA@F@.jpg
405,svox_train_night,mixvpr,superpoint-lg,165,1,../data/svox/images/train/queries_night\@0620078.39@5735754.75@20141216_191548@.jpg,../data/svox/images/train/gallery\@0620078.26@5735748.16@201207@kv0mILVa4cSKGpzB6zNUeQ@F@.jpg
406,svox_train_night,mixvpr,superpoint-lg,144,1,../data/svox/images/train/queries_night\@0620078.48@5735761.68@20141216_184755@.jpg,../data/svox/images/train/gallery\@0620077.74@5735753.45@201207@uMdCl_kzaQslf5p9MNlO0w@F@.jpg
407,svox_train_night,mixvpr,superpoint-lg,9,0,../data/svox/images/train/queries_night\@0620078.61@5735748.29@20141216_191547@.jpg,../data/svox/images/train/gallery\@0621771.78@5735871.90@201205@W10wZJp91VjEV_eKCnHOMA@B@.jpg
408,svox_train_night,mixvpr,superpoint-lg,45,1,../data/svox/images/train/queries_night\@0620078.99@5735741.55@20141216_191547@.jpg,../data/svox/images/train/gallery\@0620080.08@5735732.16@201207@_a2ZYOyXfzjZTmaR_WO8Cg@F@.jpg
409,svox_train_night,mixvpr,superpoint-lg,144,1,../data/svox/images/train/queries_night\@0620079.13@5735756.28@20141216_184755@.jpg,../data/svox/images/train/gallery\@0620077.74@5735753.45@201207@uMdCl_kzaQslf5p9MNlO0w@F@.jpg
410,svox_train_night,mixvpr,superpoint-lg,91,1,../data/svox/images/train/queries_night\@0620079.24@5735746.02@20141216_184753@.jpg,../data/svox/images/train/gallery\@0620078.76@5735742.89@201207@0pkVPfPgovK_TsYdo3l_xg@F@.jpg
411,svox_train_night,mixvpr,superpoint-lg,33,1,../data/svox/images/train/queries_night\@0620079.82@5735735.82@20141216_191546@.jpg,../data/svox/images/train/gallery\@0620080.08@5735732.16@201207@_a2ZYOyXfzjZTmaR_WO8Cg@F@.jpg
412,svox_train_night,mixvpr,superpoint-lg,145,1,../data/svox/images/train/queries_night\@0620080.16@5735750.96@20141216_184754@.jpg,../data/svox/images/train/gallery\@0620078.26@5735748.16@201207@kv0mILVa4cSKGpzB6zNUeQ@F@.jpg
413,svox_train_night,mixvpr,superpoint-lg,63,1,../data/svox/images/train/queries_night\@0620080.54@5735730.50@20141216_191545@.jpg,../data/svox/images/train/gallery\@0620080.08@5735732.16@201207@_a2ZYOyXfzjZTmaR_WO8Cg@F@.jpg
414,svox_train_night,mixvpr,superpoint-lg,44,1,../data/svox/images/train/queries_night\@0620080.84@5735739.09@20141216_184753@.jpg,../data/svox/images/train/gallery\@0620080.08@5735732.16@201207@_a2ZYOyXfzjZTmaR_WO8Cg@F@.jpg
415,svox_train_night,mixvpr,superpoint-lg,43,1,../data/svox/images/train/queries_night\@0620080.86@5735722.44@20141216_191545@.jpg,../data/svox/images/train/gallery\@0620082.76@5735716.44@201207@l1Ztf3RCZ2AYhhAd8Rx_LA@F@.jpg
416,svox_train_night,mixvpr,superpoint-lg,8,0,../data/svox/images/train/queries_night\@0620081.04@5735988.53@20141216_184836@.jpg,../data/svox/images/train/gallery\@0622872.59@5736177.67@201207@sBeUXDL1H-ouhFPhHNtVHQ@B@.jpg
417,svox_train_night,mixvpr,superpoint-lg,50,1,../data/svox/images/train/queries_night\@0620081.15@5735733.99@20141216_184752@.jpg,../data/svox/images/train/gallery\@0620080.08@5735732.16@201207@_a2ZYOyXfzjZTmaR_WO8Cg@F@.jpg
418,svox_train_night,mixvpr,superpoint-lg,28,1,../data/svox/images/train/queries_night\@0620081.87@5735717.50@20141216_191544@.jpg,../data/svox/images/train/gallery\@0620082.76@5735716.44@201207@l1Ztf3RCZ2AYhhAd8Rx_LA@F@.jpg
419,svox_train_night,mixvpr,superpoint-lg,50,1,../data/svox/images/train/queries_night\@0620082.28@5735728.82@20141216_184751@.jpg,../data/svox/images/train/gallery\@0620082.76@5735716.44@201207@l1Ztf3RCZ2AYhhAd8Rx_LA@F@.jpg
420,svox_train_night,mixvpr,superpoint-lg,4,0,../data/svox/images/train/queries_night\@0620083.15@5735976.03@20141216_185755@.jpg,../data/svox/images/train/gallery\@0622850.74@5735540.79@201204@O9j_CLcZi3JiaNkjw_4OqA@B@.jpg
421,svox_train_night,mixvpr,superpoint-lg,28,1,../data/svox/images/train/queries_night\@0620083.17@5735712.58@20141216_191543@.jpg,../data/svox/images/train/gallery\@0620086.76@5735695.62@201207@O1mwBXGAxTSzRHgss5ZKxg@F@.jpg
422,svox_train_night,mixvpr,superpoint-lg,19,1,../data/svox/images/train/queries_night\@0620083.31@5735723.63@20141216_184751@.jpg,../data/svox/images/train/gallery\@0620082.76@5735716.44@201207@l1Ztf3RCZ2AYhhAd8Rx_LA@F@.jpg
423,svox_train_night,mixvpr,superpoint-lg,16,1,../data/svox/images/train/queries_night\@0620084.27@5735717.12@20141216_184750@.jpg,../data/svox/images/train/gallery\@0620082.76@5735716.44@201207@l1Ztf3RCZ2AYhhAd8Rx_LA@F@.jpg
424,svox_train_night,mixvpr,superpoint-lg,64,1,../data/svox/images/train/queries_night\@0620084.42@5735705.03@20141216_191542@.jpg,../data/svox/images/train/gallery\@0620086.76@5735695.62@201207@O1mwBXGAxTSzRHgss5ZKxg@F@.jpg
425,svox_train_night,mixvpr,superpoint-lg,32,1,../data/svox/images/train/queries_night\@0620085.30@5735710.39@20141216_184749@.jpg,../data/svox/images/train/gallery\@0620086.76@5735695.62@201207@O1mwBXGAxTSzRHgss5ZKxg@F@.jpg
426,svox_train_night,mixvpr,superpoint-lg,6,0,../data/svox/images/train/queries_night\@0620085.40@5735984.65@20141216_184837@.jpg,../data/svox/images/train/gallery\@0622726.25@5736877.43@201209@Y0AxE2oEuEvc_HDj1X4Yng@F@.jpg
427,svox_train_night,mixvpr,superpoint-lg,12,0,../data/svox/images/train/queries_night\@0620086.07@5735567.25@20141216_184729@.jpg,../data/svox/images/train/gallery\@0624343.39@5736704.01@201209@fhqdF7oV9xXhSXw2f55a_A@F@.jpg
428,svox_train_night,mixvpr,superpoint-lg,55,1,../data/svox/images/train/queries_night\@0620086.15@5735703.94@20141216_184748@.jpg,../data/svox/images/train/gallery\@0620088.39@5735685.08@201207@1VEkoOCwnWLaWe_tKCBfMA@F@.jpg
429,svox_train_night,mixvpr,superpoint-lg,84,1,../data/svox/images/train/queries_night\@0620086.16@5735698.23@20141216_184748@.jpg,../data/svox/images/train/gallery\@0620088.39@5735685.08@201207@1VEkoOCwnWLaWe_tKCBfMA@F@.jpg
430,svox_train_night,mixvpr,superpoint-lg,74,1,../data/svox/images/train/queries_night\@0620086.51@5735698.78@20141216_191542@.jpg,../data/svox/images/train/gallery\@0620086.76@5735695.62@201207@O1mwBXGAxTSzRHgss5ZKxg@F@.jpg
431,svox_train_night,mixvpr,superpoint-lg,26,1,../data/svox/images/train/queries_night\@0620086.86@5735691.96@20141216_184747@.jpg,../data/svox/images/train/gallery\@0620088.39@5735685.08@201207@1VEkoOCwnWLaWe_tKCBfMA@F@.jpg
432,svox_train_night,mixvpr,superpoint-lg,0,0,../data/svox/images/train/queries_night\@0620087.26@5735972.51@20141216_185754@.jpg,../data/svox/images/train/gallery\@0619696.57@5736548.09@201205@90VAaNLPXCsZy-JNZCgWdw@B@.jpg
433,svox_train_night,mixvpr,superpoint-lg,40,1,../data/svox/images/train/queries_night\@0620087.37@5735693.60@20141216_191541@.jpg,../data/svox/images/train/gallery\@0620086.76@5735695.62@201207@O1mwBXGAxTSzRHgss5ZKxg@F@.jpg
434,svox_train_night,mixvpr,superpoint-lg,55,1,../data/svox/images/train/queries_night\@0620087.94@5735686.99@20141216_184746@.jpg,../data/svox/images/train/gallery\@0620088.39@5735685.08@201207@1VEkoOCwnWLaWe_tKCBfMA@F@.jpg
435,svox_train_night,mixvpr,superpoint-lg,12,1,../data/svox/images/train/queries_night\@0620088.33@5735687.20@20141216_191540@.jpg,../data/svox/images/train/gallery\@0620088.39@5735685.08@201207@1VEkoOCwnWLaWe_tKCBfMA@F@.jpg
436,svox_train_night,mixvpr,superpoint-lg,8,1,../data/svox/images/train/queries_night\@0620088.44@5735680.70@20141216_184745@.jpg,../data/svox/images/train/gallery\@0620088.39@5735685.08@201207@1VEkoOCwnWLaWe_tKCBfMA@F@.jpg
437,svox_train_night,mixvpr,superpoint-lg,4,0,../data/svox/images/train/queries_night\@0620088.63@5735979.22@20141216_184838@.jpg,../data/svox/images/train/gallery\@0624451.49@5734919.19@201206@0QijV7Dpf_J8Yc1FnM-oxA@B@.jpg
438,svox_train_night,mixvpr,superpoint-lg,31,1,../data/svox/images/train/queries_night\@0620089.01@5735682.05@20141216_191539@.jpg,../data/svox/images/train/gallery\@0620088.39@5735685.08@201207@1VEkoOCwnWLaWe_tKCBfMA@F@.jpg
